offer_id,step,type,start_day,due_day,due_date,hold_days,hold_until_day,hold_until_date,amount_cents,count,min_each_cents,note
keypoint-money4me-200,1,direct_deposit,0,30,,,,,100000,,,"Consecutive month 1 of 4: at least $1,000 recurring payroll/pension/government DD; first DD must post within 60 days; external bank transfers, P2P, card credits excluded; approximated as 30-day windows."
keypoint-money4me-200,2,direct_deposit,31,60,,,,,100000,,,"Consecutive month 2 of 4: at least $1,000 recurring payroll/pension/government DD; first DD must post within 60 days; external bank transfers, P2P, card credits excluded; approximated as 30-day windows."
keypoint-money4me-200,3,direct_deposit,61,90,,,,,100000,,,"Consecutive month 3 of 4: at least $1,000 recurring payroll/pension/government DD; first DD must post within 60 days; external bank transfers, P2P, card credits excluded; approximated as 30-day windows."
keypoint-money4me-200,4,direct_deposit,91,120,,,,,100000,,,"Consecutive month 4 of 4: at least $1,000 recurring payroll/pension/government DD; first DD must post within 60 days; external bank transfers, P2P, card credits excluded; approximated as 30-day windows."
keypoint-money4me-250,1,direct_deposit,0,30,,,,,100000,,,"Consecutive month 1 of 5: at least $1,000 recurring payroll/pension/government DD; first DD must post within 60 days; external bank transfers, P2P, card credits excluded; approximated as 30-day windows."
keypoint-money4me-250,2,direct_deposit,31,60,,,,,100000,,,"Consecutive month 2 of 5: at least $1,000 recurring payroll/pension/government DD; first DD must post within 60 days; external bank transfers, P2P, card credits excluded; approximated as 30-day windows."
keypoint-money4me-250,3,direct_deposit,61,90,,,,,100000,,,"Consecutive month 3 of 5: at least $1,000 recurring payroll/pension/government DD; first DD must post within 60 days; external bank transfers, P2P, card credits excluded; approximated as 30-day windows."
keypoint-money4me-250,4,direct_deposit,91,120,,,,,100000,,,"Consecutive month 4 of 5: at least $1,000 recurring payroll/pension/government DD; first DD must post within 60 days; external bank transfers, P2P, card credits excluded; approximated as 30-day windows."
keypoint-money4me-250,5,direct_deposit,121,150,,,,,100000,,,"Consecutive month 5 of 5: at least $1,000 recurring payroll/pension/government DD; first DD must post within 60 days; external bank transfers, P2P, card credits excluded; approximated as 30-day windows."
keypoint-money4me-300,1,direct_deposit,0,30,,,,,100000,,,"Consecutive month 1 of 6: at least $1,000 recurring payroll/pension/government DD; first DD must post within 60 days; external bank transfers, P2P, card credits excluded; approximated as 30-day windows."
keypoint-money4me-300,2,direct_deposit,31,60,,,,,100000,,,"Consecutive month 2 of 6: at least $1,000 recurring payroll/pension/government DD; first DD must post within 60 days; external bank transfers, P2P, card credits excluded; approximated as 30-day windows."
keypoint-money4me-300,3,direct_deposit,61,90,,,,,100000,,,"Consecutive month 3 of 6: at least $1,000 recurring payroll/pension/government DD; first DD must post within 60 days; external bank transfers, P2P, card credits excluded; approximated as 30-day windows."
keypoint-money4me-300,4,direct_deposit,91,120,,,,,100000,,,"Consecutive month 4 of 6: at least $1,000 recurring payroll/pension/government DD; first DD must post within 60 days; external bank transfers, P2P, card credits excluded; approximated as 30-day windows."
keypoint-money4me-300,5,direct_deposit,121,150,,,,,100000,,,"Consecutive month 5 of 6: at least $1,000 recurring payroll/pension/government DD; first DD must post within 60 days; external bank transfers, P2P, card credits excluded; approximated as 30-day windows."
keypoint-money4me-300,6,direct_deposit,151,180,,,,,100000,,,"Consecutive month 6 of 6: at least $1,000 recurring payroll/pension/government DD; first DD must post within 60 days; external bank transfers, P2P, card credits excluded; approximated as 30-day windows."
union-savings-basic-450,1,balance,,,,,,,250000,,,"Average monthly balance of $2,500 from the first through the third complete monthly statement; not a daily minimum. Statement dates set the window."
union-savings-basic-450,2,transactions,,,,,,,,15,,"15 qualifying ACH, ATM, debit, check, bill pay or wire deposit/withdrawal transactions during the first through third complete statements."
union-savings-relationship-450,1,balance,,,,,,,1500000,,,"Average monthly balance of $15,000 from the first through the third complete monthly statement; not a daily minimum. Statement dates set the window."
flagstar-ready-checking-400,1,direct_deposit,0,30,,,,,50000,,,"Calendar month 1 of 3 following opening: recurring income ACH deposits totaling $500 (monthly aggregate, not per deposit); approximated as 30-day windows within 90 days."
flagstar-ready-checking-400,2,direct_deposit,31,60,,,,,50000,,,"Calendar month 2 of 3 following opening: recurring income ACH deposits totaling $500 (monthly aggregate, not per deposit); approximated as 30-day windows within 90 days."
flagstar-ready-checking-400,3,direct_deposit,61,90,,,,,50000,,,"Calendar month 3 of 3 following opening: recurring income ACH deposits totaling $500 (monthly aggregate, not per deposit); approximated as 30-day windows within 90 days."
flagstar-elite-checking-500,1,direct_deposit,0,30,,,,,250000,,,"Calendar month 1 of 3 following opening: recurring income ACH deposits totaling $2,500 (monthly aggregate, not per deposit); approximated as 30-day windows within 90 days."
flagstar-elite-checking-500,2,direct_deposit,31,60,,,,,250000,,,"Calendar month 2 of 3 following opening: recurring income ACH deposits totaling $2,500 (monthly aggregate, not per deposit); approximated as 30-day windows within 90 days."
flagstar-elite-checking-500,3,direct_deposit,61,90,,,,,250000,,,"Calendar month 3 of 3 following opening: recurring income ACH deposits totaling $2,500 (monthly aggregate, not per deposit); approximated as 30-day windows within 90 days."
santander-simply-right-300,1,balance,0,,,,90,,200000,,,"$2,000 average daily balance over the first 90 days (period begins opening day or next business day); average, not a constant daily minimum. Disclosure also says complete qualifying activities by 12/18/2026."
santander-simply-right-300,2,direct_deposit,,90,,,,,,1,,At least one qualifying payroll/pension/government direct deposit; amount unspecified.
santander-simply-right-500,1,balance,0,,,,90,,500000,,,"$5,000 average daily balance over the first 90 days (period begins opening day or next business day); average, not a constant daily minimum. Disclosure also says complete qualifying activities by 12/18/2026."
santander-simply-right-500,2,direct_deposit,,90,,,,,,1,,At least one qualifying payroll/pension/government direct deposit; amount unspecified.
equity-begin-checking-savings-400,1,deposit,,45,,,,,,,,Fund the new checking; minimum may be $100 (unresolved).
equity-begin-checking-savings-400,2,deposit,,45,,,,,,,,Open and fund the new savings within 45 days of checking; minimum may be $100 (unresolved).
equity-begin-checking-savings-400,3,direct_deposit,,45,,,,,100000,,,"At least $1,000 combined qualifying direct deposits into checking."
equity-begin-checking-savings-400,4,transactions,,45,,,,,,1,,Activate and use the Equity Bank debit card.
air-academy-rewards-250,1,deposit,,,,,,,20000,,,Open with $200 (mention LOCALBONUS).
air-academy-rewards-250,2,direct_deposit,,90,,,,,150000,,,"Recurring direct deposits totaling $1,500."
air-academy-rewards-250,3,transactions,,90,,,,,,1,,One cleared Visa debit card purchase; amount unspecified.
pecu-atx-flex-200,1,other,,,,,,,,,,Register for online banking.
pecu-atx-flex-200,2,transactions,,60,,,,,,5,1000,Signature debit card purchases of $10 or more each.
old-second-total-50,1,other,,90,,,,,,,,Activate debit card.
old-second-total-50,2,other,,90,,,,,,,,Enroll in eStatements.
old-second-total-50,3,other,,90,,,,,,,,On day 90: checking balance positive (at least $0.01) with debit card and eStatements still active.
old-second-total-150,1,other,,90,,,,,,,,Activate debit card.
old-second-total-150,2,other,,90,,,,,,,,Enroll in eStatements.
old-second-total-150,3,direct_deposit,,90,,,,,50000,2,,At least two qualifying direct deposits totaling $500.
old-second-total-150,4,other,,90,,,,,,,,On day 90: checking balance positive (at least $0.01) with debit card and eStatements still active.
old-second-total-200,1,other,,90,,,,,,,,Activate debit card.
old-second-total-200,2,other,,90,,,,,,,,Enroll in eStatements.
old-second-total-200,3,deposit,,,,,,,100000,,,"Open Money Builder Savings with $1,000; deadline relative to checking opening not stated; counts toward the $5,000 balance."
old-second-total-200,4,balance,,90,,,90,,500000,,,"Money Builder Savings balance of $5,000 on day 90 after checking opening, including the $1,000 opening deposit."
old-second-total-200,5,other,,90,,,,,,,,On day 90: checking balance positive (at least $0.01) with debit card and eStatements still active.
old-second-total-300,1,other,,90,,,,,,,,Activate debit card.
old-second-total-300,2,other,,90,,,,,,,,Enroll in eStatements.
old-second-total-300,3,direct_deposit,,90,,,,,50000,2,,At least two qualifying direct deposits totaling $500.
old-second-total-300,4,deposit,,,,,,,100000,,,"Open Money Builder Savings with $1,000; deadline relative to checking opening not stated; counts toward the $5,000 balance."
old-second-total-300,5,balance,,90,,,90,,500000,,,"Money Builder Savings balance of $5,000 on day 90 after checking opening, including the $1,000 opening deposit."
old-second-total-300,6,other,,90,,,,,,,,On day 90: checking balance positive (at least $0.01) with debit card and eStatements still active.
oostburg-checking-300,1,direct_deposit,0,30,,,,,50000,1,50000,Month 1 of 6: qualifying direct deposit of at least $500; calendar-month timing approximated as 30-day windows.
oostburg-checking-300,2,direct_deposit,31,60,,,,,50000,1,50000,Month 2 of 6: qualifying direct deposit of at least $500; calendar-month timing approximated as 30-day windows.
oostburg-checking-300,3,direct_deposit,61,90,,,,,50000,1,50000,Month 3 of 6: qualifying direct deposit of at least $500; calendar-month timing approximated as 30-day windows.
oostburg-checking-300,4,direct_deposit,91,120,,,,,50000,1,50000,Month 4 of 6: qualifying direct deposit of at least $500; calendar-month timing approximated as 30-day windows.
oostburg-checking-300,5,direct_deposit,121,150,,,,,50000,1,50000,Month 5 of 6: qualifying direct deposit of at least $500; calendar-month timing approximated as 30-day windows.
oostburg-checking-300,6,direct_deposit,151,180,,,,,50000,1,50000,Month 6 of 6: qualifying direct deposit of at least $500; calendar-month timing approximated as 30-day windows.
oostburg-checking-300,7,balance,0,,,,180,,75000,,,Average monthly balance of $750 or more for six consecutive months; months approximated as 30-day windows.
westmark-true-blue-50,1,transactions,,90,,,,,,15,,15 debit card transactions; minimum amount unspecified.
westmark-true-blue-150,1,deposit,,90,,,,,100000,,,"Deposit $1,000 or more; not specified as direct deposit."
westmark-true-blue-150,2,transactions,,90,,,,,,15,,15 debit card transactions; minimum amount unspecified.
safe1-checking-200,1,other,,60,,,,,,,,Enroll in eDocuments.
safe1-checking-200,2,transactions,,60,,,,,,10,,At least ten debit card transactions; alternative: recurring direct deposit of $500+ per month (number of months unclear).
first-national-texas-power-300,1,direct_deposit,,,,,,,250000,,,"Eligible ACH direct deposits totaling $2,500 within 60 banking days of opening; calendar day count not stated."
greater-nevada-greaterperks-250,1,direct_deposit,,60,,,,,,1,,At least one direct deposit; no minimum amount stated.
greater-nevada-greaterperks-250,2,other,,60,,,,,,,,Enroll in Digital Banking.
